pert_id,pert_iname,n_sig,n_cell,senmayo_mean_z,sign_consistency,z_vs_null,reversal_score,p_perm,fdr,moa,target,clinical_phase,rank,percentile
BRD-K47203692,BRD-K47203692,2,1,-0.12130157,,-1.3879856,1.3879856,0.15792103948025987,0.4076054556337924,,,,3263,84.68003192638152
BRD-K77922066,BRD-K77922066,7,6,-0.00615939,0.5,-1.3877832,1.3877832,0.16741629185407297,0.4213399031312655,,,,3264,84.6753368702756
BRD-K58628167,BRD-K58628167,17,13,0.0057611405,0.6153846153846154,-1.3877126,1.3877126,0.15992003998001,0.4112698540852733,,,,3265,84.67064181416968
BRD-K97657359,BRD-K97657359,2,1,-0.08166773,,-1.387662,1.387662,0.17341329335332334,0.4299301286383929,,,,3266,84.66594675806375
BRD-K64831080,BRD-K64831080,2,1,-0.124108136,,-1.3876493,1.3876493,0.16541729135432284,0.4187831794313232,,,,3267,84.66125170195784
BRD-K95789946,BRD-K95789946,15,8,0.014877737,0.5,-1.3866692,1.3866692,0.16391804097951024,0.41672121685636054,,,,3268,84.65655664585192
BRD-K18722825,BRD-K18722825,3,3,-0.0055282256,0.6666666666666666,-1.3866088,1.3866088,0.15942028985507245,0.4102323007881102,,,,3269,84.651861589746
BRD-K59261663,BRD-K59261663,3,3,0.0077466215,0.6666666666666666,-1.386543,1.386543,0.16941529235382308,0.42406584931767277,,,,3270,84.64716653364009
BRD-K03807141,BRD-K03807141,2,1,-0.120873496,,-1.3864375,1.3864375,0.1629185407296352,0.41551933888163095,,,,3271,84.64247147753416
BRD-K71892893,BRD-K71892893,2,1,-0.046787146,,-1.3863121,1.3863121,0.16241879060469766,0.4146419538642522,,,,3272,84.63777642142823
BRD-K04729818,BRD-K04729818,3,3,-0.06857817,1.0,-1.3862215,1.3862215,0.1634182908545727,0.4160963750043687,,,,3273,84.63308136532231
BRD-K65735929,BRD-K65735929,4,3,-0.09671597,0.6666666666666666,-1.3861513,1.3861513,0.1634182908545727,0.4160963750043687,,,,3274,84.6283863092164
BRD-K97217923,BRD-K97217923,2,1,-0.09949084,,-1.3860917,1.3860917,0.16041979010494753,0.4116603746319611,,,,3275,84.62369125311048
BRD-K90987254,BRD-K90987254,7,6,-0.10879411,0.8333333333333334,-1.3860806,1.3860806,0.1584207896051974,0.4083015970233663,,,,3276,84.61899619700455
BRD-K17519289,BRD-K17519289,5,5,-0.04388896,0.6,-1.3860396,1.3860396,0.1744127936031984,0.43110341081055154,,,,3277,84.61430114089863
BRD-K00199686,BRD-K00199686,4,3,-0.09490266,0.6666666666666666,-1.3853145,1.3853145,0.1714142928535732,0.42681237122846105,,,,3278,84.60960608479272
BRD-K45347683,BRD-K45347683,3,3,-0.0012408838,0.6666666666666666,-1.3850919,1.3850919,0.1679160419790105,0.4216012941307255,,,,3279,84.60491102868679
BRD-K60474245,BRD-K60474245,3,3,-0.01912908,0.6666666666666666,-1.3849008,1.3849008,0.16041979010494753,0.4116603746319611,,,,3280,84.60021597258087
BRD-A93206962,L-755507,23,13,-0.026343742,0.5384615384615384,-1.3845649,1.3845649,0.16991504247876063,0.4247676631167984,adrenergic receptor agonist,ADRB1|ADRB2|ADRB3,Preclinical,3281,84.59552091647495
BRD-K93054014,BRD-K93054014,4,3,-0.059864428,1.0,-1.3840125,1.3840125,0.16391804097951024,0.41672121685636054,,,,3282,84.59082586036904
BRD-K51967704,BIIB-021,59,15,0.08720325,0.6666666666666666,-1.3835884,1.3835884,0.1724137931034483,0.4281498635082599,,,,3283,84.58613080426312
BRD-K63565086,BRD-K63565086,5,5,-0.045243554,0.6,-1.3830144,1.3830144,0.1634182908545727,0.4160963750043687,,,,3284,84.58143574815719
BRD-K79131428,BRD-K79131428,13,9,0.0046015303,0.5555555555555556,-1.3826512,1.3826512,0.16441779110444776,0.41729439141249197,,,,3285,84.57674069205126
BRD-K74066682,BRD-K74066682,2,1,-0.068720564,,-1.3825814,1.3825814,0.1724137931034483,0.4281498635082599,,,,3286,84.57204563594534
BRD-K94516855,BRD-K94516855,3,3,-0.061886165,0.6666666666666666,-1.3824735,1.3824735,0.16591704147926037,0.4193505478185317,,,,3287,84.56735057983943
BRD-K79779816,BRD-K79779816,17,13,-0.10500284,0.8461538461538461,-1.382434,1.382434,0.16541729135432284,0.4187831794313232,,,,3288,84.56265552373351
BRD-K93612606,BRD-K93612606,4,3,-0.053472493,0.6666666666666666,-1.3823035,1.3823035,0.17691154422788605,0.43475700709700527,,,,3289,84.5579604676276
BRD-K53421673,BRD-K53421673,2,1,0.067258224,,-1.3818645,1.3818645,0.16591704147926037,0.4193505478185317,,,,3290,84.55326541152166
BRD-K56104093,BRD-K56104093,5,5,-0.04429669,0.8,-1.3817244,1.3817244,0.1679160419790105,0.4216012941307255,,,,3291,84.54857035541575
BRD-K17138170,BRD-K17138170,5,5,-0.072237864,0.8,-1.3808798,1.3808798,0.16091954022988506,0.41264450847054196,,,,3292,84.54387529930982
BRD-K55730324,BRD-K55730324,2,1,-0.05199391,,-1.3800257,1.3800257,0.16541729135432284,0.4187831794313232,,,,3293,84.5391802432039
BRD-K18849474,dalcetrapib,58,50,-0.0067157545,0.58,-1.3800216,1.3800216,0.16391804097951024,0.41672121685636054,cholesteryl ester transfer protein inhibitor,CETP,Phase 3,3294,84.53448518709799
BRD-A89333723,BRD-A89333723,17,13,-0.08787963,0.7692307692307693,-1.3799089,1.3799089,0.1729135432283858,0.42904072195030163,,,,3295,84.52979013099207
BRD-K93681700,BRD-K93681700,2,1,-0.035539977,,-1.3791564,1.3791564,0.17541229385307347,0.4325699255269899,,,,3296,84.52509507488615
BRD-K83498497,BRD-K83498497,4,2,-0.031506956,1.0,-1.378243,1.378243,0.1664167916041979,0.4200155521243999,,,,3297,84.52040001878022
BRD-K51257364,BRD-K51257364,7,6,-0.073344655,0.6666666666666666,-1.3778244,1.3778244,0.16491754122938532,0.4180645930307877,,,,3298,84.5157049626743
BRD-K00611064,BRD-K00611064,4,3,0.096217945,0.6666666666666666,-1.377263,1.377263,0.16991504247876063,0.4247676631167984,,,,3299,84.51100990656838
BRD-K94435288,BRD-K94435288,3,2,-0.06450285,1.0,-1.3767521,1.3767521,0.1619190404797601,0.4139615464144053,,,,3300,84.50631485046246
BRD-K69735552,BRD-K69735552,4,3,0.03864544,0.6666666666666666,-1.3765913,1.3765913,0.1634182908545727,0.4160963750043687,,,,3301,84.50161979435654
BRD-A76229785,lymecycline,4,2,-0.0357922,1.0,-1.3764045,1.3764045,0.17191404297851073,0.42750697039104496,bacterial 50S ribosomal subunit inhibitor,,Launched,3302,84.49692473825063
BRD-K16370162,BRD-K16370162,4,3,-0.17521444,1.0,-1.3761717,1.3761717,0.16991504247876063,0.4247676631167984,,,,3303,84.49222968214471
BRD-K46523383,pramocaine,4,2,-0.05616242,1.0,-1.3759521,1.3759521,0.16141929035482258,0.4134779874043736,,,,3304,84.48753462603878
BRD-K29626061,BRD-K29626061,6,5,-0.081693254,0.6,-1.3757454,1.3757454,0.1679160419790105,0.4216012941307255,,,,3305,84.48283956993285
BRD-K10143126,BRD-K10143126,13,9,-0.053794097,0.6666666666666666,-1.3755085,1.3755085,0.16841579210394803,0.4224079081514353,,,,3306,84.47814451382693
BRD-K63305270,BRD-K63305270,2,1,-0.17034459,,-1.3751814,1.3751814,0.16941529235382308,0.42406584931767277,,,,3307,84.47344945772102
BRD-K76973159,BRD-K76973159,2,1,-0.15349932,,-1.3750273,1.3750273,0.17491254372813594,0.4318875804388555,,,,3308,84.4687544016151
BRD-K16838397,BRD-K16838397,5,5,-0.028099183,0.6,-1.3749255,1.3749255,0.16741629185407297,0.4213399031312655,,,,3309,84.46405934550918
BRD-K84571636,BRD-K84571636,17,13,-0.046500463,0.5384615384615384,-1.3745601,1.3745601,0.1714142928535732,0.42681237122846105,,,,3310,84.45936428940325
BRD-K44421266,BRD-K44421266,2,1,-0.024514847,,-1.3744742,1.3744742,0.16591704147926037,0.4193505478185317,,,,3311,84.45466923329734
BRD-K35654724,BRD-K35654724,3,3,-0.0008890182,0.6666666666666666,-1.3733025,1.3733025,0.1619190404797601,0.4139615464144053,,,,3312,84.44997417719142
BRD-K17783155,BRD-K17783155,2,1,0.013203143,,-1.3729417,1.3729417,0.17491254372813594,0.4318875804388555,,,,3313,84.4452791210855
BRD-K52219182,ICI-63197,23,13,0.017206134,0.5384615384615384,-1.3728093,1.3728093,0.16441779110444776,0.41729439141249197,phosphodiesterase inhibitor,,Preclinical,3314,84.44058406497957
BRD-K53394241,BRD-K53394241,3,2,-0.043831974,0.5,-1.3727782,1.3727782,0.17041479260369816,0.42541779977334354,,,,3315,84.43588900887366
BRD-K30726719,BRD-K30726719,4,3,-0.029278949,1.0,-1.3726239,1.3726239,0.17041479260369816,0.42541779977334354,,,,3316,84.43119395276774
BRD-K06359153,BRD-K06359153,3,3,-0.0809663,0.6666666666666666,-1.3724487,1.3724487,0.17391304347826086,0.43061775320198536,,,,3317,84.42649889666181
BRD-A87125127,3-matida,11,9,-0.037327964,0.5555555555555556,-1.3718281,1.3718281,0.1619190404797601,0.4139615464144053,,,,3318,84.4218038405559
BRD-K81592585,DM-55-3,12,8,-0.089025594,0.75,-1.3717328,1.3717328,0.1744127936031984,0.43110341081055154,,,,3319,84.41710878444997
BRD-K59633395,BRD-K59633395,11,9,-0.021232316,0.5555555555555556,-1.3713462,1.3713462,0.1679160419790105,0.4216012941307255,,,,3320,84.41241372834405
BRD-K70744040,BRD-K70744040,2,1,-0.16109352,,-1.3713044,1.3713044,0.16741629185407297,0.4213399031312655,,,,3321,84.40771867223813
BRD-K57490754,BRD-K57490754,2,1,-0.085958615,,-1.3709307,1.3709307,0.16691654172913542,0.4206786678841386,,,,3322,84.40302361613222
BRD-K29388838,BRD-K29388838,2,1,-0.06738643,,-1.3708267,1.3708267,0.16691654172913542,0.4206786678841386,,,,3323,84.39832856002629
BRD-K23499943,alvespimycin,42,7,0.107841045,0.7142857142857143,-1.3704888,1.3704888,0.1744127936031984,0.43110341081055154,HSP inhibitor,HSP90AA1,Phase 2,3324,84.39363350392037
BRD-K84168393,BRD-K84168393,3,3,-0.07390985,0.6666666666666666,-1.3704098,1.3704098,0.16891554222888555,0.4232128142492687,,,,3325,84.38893844781445
BRD-U04166717,XMD-1499,18,14,-0.050378088,0.7857142857142857,-1.3699076,1.3699076,0.1744127936031984,0.43110341081055154,,,,3326,84.38424339170854
BRD-K10859802,APD-668,42,7,-0.03091875,0.7142857142857143,-1.369652,1.369652,0.17041479260369816,0.42541779977334354,,,,3327,84.37954833560262
BRD-K45232279,BRD-K45232279,13,9,-0.061377294,0.7777777777777778,-1.3680601,1.3680601,0.16591704147926037,0.4193505478185317,,,,3328,84.37485327949669
BRD-K39108047,BRD-K39108047,3,3,-0.022252267,0.6666666666666666,-1.3679277,1.3679277,0.17191404297851073,0.42750697039104496,,,,3329,84.37015822339077
BRD-K28892486,BRD-K28892486,13,9,-0.021533562,0.5555555555555556,-1.3679048,1.3679048,0.1629185407296352,0.41551933888163095,,,,3330,84.36546316728484
BRD-K38596918,BRD-K38596918,12,3,-0.043770958,1.0,-1.3675339,1.3675339,0.1714142928535732,0.42681237122846105,,,,3331,84.36076811117893
BRD-K31315646,BRD-K31315646,14,6,-0.049222887,0.5,-1.3674171,1.3674171,0.17641179410294852,0.4340798062151919,,,,3332,84.35607305507301
BRD-K86110682,BRD-K86110682,17,13,-0.028168162,0.6153846153846154,-1.3671286,1.3671286,0.1679160419790105,0.4216012941307255,,,,3333,84.35137799896708
BRD-K65331431,retinyl-acetate,24,15,-0.04791216,0.8,-1.3666309,1.3666309,0.1679160419790105,0.4216012941307255,,,Launched,3334,84.34668294286116
BRD-K72461570,BRD-K72461570,4,3,-0.07937983,1.0,-1.3656468,1.3656468,0.16541729135432284,0.4187831794313232,,,,3335,84.34198788675525
BRD-K32503834,BRD-K32503834,2,1,0.05422796,,-1.3646562,1.3646562,0.17091454272863568,0.4261658681312586,,,,3336,84.33729283064932
BRD-K60828552,BRD-K60828552,3,3,-0.05703507,0.6666666666666666,-1.3643447,1.3643447,0.16591704147926037,0.4193505478185317,,,,3337,84.3325977745434
BRD-K69672581,BRD-K69672581,4,3,-0.06038633,0.6666666666666666,-1.3641247,1.3641247,0.1664167916041979,0.4200155521243999,,,,3338,84.32790271843749
BRD-K90417362,BRD-K90417362,13,9,0.049160007,0.6666666666666666,-1.3640703,1.3640703,0.17541229385307347,0.4325699255269899,,,,3339,84.32320766233157
BRD-A07106394,tryptophan,3,1,-0.17487471,,-1.3639154,1.3639154,0.1679160419790105,0.4216012941307255,serotonin receptor partial agonist,CASR|IDO1|SLC36A1|WARS|WARS2,Launched,3340,84.31851260622565
BRD-K96103953,BRD-K96103953,3,3,-0.17856847,1.0,-1.3633248,1.3633248,0.17391304347826086,0.43061775320198536,,,,3341,84.31381755011972
BRD-K56601439,BRD-K56601439,2,1,-0.1302556,,-1.362941,1.362941,0.1744127936031984,0.43110341081055154,,,,3342,84.3091224940138
BRD-K77876724,YL-51,11,8,-0.030334486,0.625,-1.3627282,1.3627282,0.17841079460269865,0.4368787668708759,,,,3343,84.30442743790788
BRD-K67862512,BRD-K67862512,4,3,-0.17232624,1.0,-1.3625813,1.3625813,0.17041479260369816,0.42541779977334354,,,,3344,84.29973238180196
BRD-K47327334,BRD-K47327334,3,3,-0.07665395,1.0,-1.3616152,1.3616152,0.16541729135432284,0.4187831794313232,,,,3345,84.29503732569604
BRD-K08351986,BRD-K08351986,5,5,-0.009809423,0.6,-1.3615826,1.3615826,0.17641179410294852,0.4340798062151919,,,,3346,84.29034226959013
BRD-K06895174,cisapride,34,13,-0.0048460453,0.5384615384615384,-1.3614984,1.3614984,0.1664167916041979,0.4200155521243999,serotonin receptor agonist,HTR2A|HTR3A|HTR4|KCNH2,Withdrawn,3347,84.28564721348421
BRD-K39001644,BRD-K39001644,4,2,-0.03978298,0.5,-1.3612895,1.3612895,0.17191404297851073,0.42750697039104496,,,,3348,84.28095215737828
BRD-K73032790,BRD-K73032790,3,3,-0.16922896,0.6666666666666666,-1.3612602,1.3612602,0.1744127936031984,0.43110341081055154,,,,3349,84.27625710127235
BRD-K37010295,BRD-K37010295,6,5,-0.008212214,0.6,-1.3612412,1.3612412,0.17641179410294852,0.4340798062151919,,,,3350,84.27156204516643
BRD-K97008061,BRD-K97008061,4,3,-0.12605284,0.6666666666666666,-1.3611934,1.3611934,0.17541229385307347,0.4325699255269899,,,,3351,84.26686698906052
BRD-K28508449,BRD-K28508449,4,3,-0.2219964,1.0,-1.3611267,1.3611267,0.17991004497751126,0.4393881490627236,,,,3352,84.2621719329546
BRD-K32605311,BRD-K32605311,4,2,-0.14566897,1.0,-1.3608035,1.3608035,0.17491254372813594,0.4318875804388555,,,,3353,84.25747687684868
BRD-K97530723,melatonin,100,9,-0.042080026,0.5555555555555556,-1.3605812,1.3605812,0.15892053973013492,0.4094409792805303,melatonin receptor agonist|nitric oxide synthase inhibitor,ASMT|CALM1|CALR|EPX|ESR1|HTR2B|MPO|MTNR1A|MTNR1B|NQO2|RORB,Launched,3354,84.25278182074277
BRD-K50325283,BRD-K50325283,4,3,-0.06812774,1.0,-1.3601933,1.3601933,0.1794102948525737,0.4387209954150364,,,,3355,84.24808676463684
BRD-K54522558,BRD-K54522558,1,1,-0.19907352,,-1.3592144,1.3592144,0.16591704147926037,0.4193505478185317,,,,3356,84.24339170853092
BRD-K01604352,BRD-K01604352,3,3,-0.1286225,0.6666666666666666,-1.359192,1.359192,0.17041479260369816,0.42541779977334354,,,,3357,84.23869665242499
BRD-K02655584,BRD-K02655584,2,1,-7.93529e-06,,-1.3591621,1.3591621,0.17091454272863568,0.4261658681312586,,,,3358,84.23400159631908
BRD-K23217353,BRD-K23217353,5,5,0.01192416,0.6,-1.3578703,1.3578703,0.16991504247876063,0.4247676631167984,,,,3359,84.22930654021316
BRD-K76933066,BRD-K76933066,15,8,-0.050145634,0.75,-1.3569616,1.3569616,0.17991004497751126,0.4393881490627236,,,,3360,84.22461148410724
BRD-K96640811,TUL-XVIII076,17,13,-0.002889194,0.5384615384615384,-1.3565634,1.3565634,0.17391304347826086,0.43061775320198536,,,,3361,84.21991642800131
BRD-K19417837,BRD-K19417837,5,5,-0.001618679,0.6,-1.3564135,1.3564135,0.1729135432283858,0.42904072195030163,,,,3362,84.21522137189538
BRD-K98998964,BRD-K98998964,2,1,-0.016866095,,-1.356304,1.356304,0.17491254372813594,0.4318875804388555,,,,3363,84.21052631578947
BRD-K97357148,BRD-K97357148,7,6,-0.05270731,0.6666666666666666,-1.3558216,1.3558216,0.17341329335332334,0.4299301286383929,,,,3364,84.20583125968355
BRD-K96834847,BRD-K96834847,6,3,0.021613797,0.6666666666666666,-1.3549796,1.3549796,0.1774112943528236,0.43543249117547705,,,,3365,84.20113620357763
BRD-K82814298,BRD-K82814298,4,3,-0.010711663,0.6666666666666666,-1.3542321,1.3542321,0.17341329335332334,0.4299301286383929,,,,3366,84.19644114747172
BRD-K64304398,BRD-K64304398,13,9,-0.043810047,0.6666666666666666,-1.3538662,1.3538662,0.17641179410294852,0.4340798062151919,,,,3367,84.19174609136579
BRD-K85569074,BRD-K85569074,7,6,-0.061796404,0.8333333333333334,-1.3531647,1.3531647,0.17491254372813594,0.4318875804388555,,,,3368,84.18705103525987
BRD-K59523333,BRD-K59523333,5,5,-0.10345333,0.6,-1.3524866,1.3524866,0.1729135432283858,0.42904072195030163,,,,3369,84.18235597915395
BRD-K96752129,BRD-K96752129,17,13,0.009148671,0.5384615384615384,-1.3521991,1.3521991,0.18190904547726136,0.44219136722439967,,,,3370,84.17766092304804
BRD-K45429601,BRD-K45429601,5,5,-0.08864681,0.8,-1.3512387,1.3512387,0.18190904547726136,0.44219136722439967,,,,3371,84.1729658669421
BRD-K64133040,BRD-K64133040,2,1,-0.009790715,,-1.351169,1.351169,0.1774112943528236,0.43543249117547705,,,,3372,84.16827081083619
BRD-K84432438,BRD-K84432438,2,1,-0.11941287,,-1.3488998,1.3488998,0.17891054472763618,0.4379011367678606,,,,3373,84.16357575473027
BRD-K12621773,BRD-K12621773,30,14,-0.041416015,0.7857142857142857,-1.3487766,1.3487766,0.17391304347826086,0.43061775320198536,,,,3374,84.15888069862434
BRD-K42654448,BRD-K42654448,5,4,-0.04980312,0.75,-1.3486152,1.3486152,0.18690654672663667,0.4487063276296928,,,,3375,84.15418564251843
BRD-K20152659,dihomo-gamma-linolenic-acid,15,8,-0.083749205,0.75,-1.3483812,1.3483812,0.18040979510244878,0.4400536218377298,prostanoid receptor agonist,PTGS1|PTGS2,Phase 2,3376,84.1494905864125
BRD-A16478930,amcinonide,11,8,0.026142761,0.5,-1.3482066,1.3482066,0.17841079460269865,0.4368787668708759,glucocorticoid receptor agonist,NR3C1,Launched,3377,84.14479553030658
BRD-A84389633,"tropanyl-3,5-dimethylbenzoate",19,13,-0.025300587,0.5384615384615384,-1.3472669,1.3472669,0.1774112943528236,0.43543249117547705,serotonin receptor antagonist,HTR3A|HTR3B,Preclinical,3378,84.14010047420066
BRD-K04776289,BRD-K04776289,2,1,-0.17240836,,-1.3470997,1.3470997,0.1774112943528236,0.43543249117547705,,,,3379,84.13540541809475
BRD-K61127831,VU-0413247-1,12,8,0.023796257,0.625,-1.3467766,1.3467766,0.1809095452273863,0.4408182592149755,,,,3380,84.13071036198883
BRD-K41182633,BRD-K41182633,2,1,0.0011869556,,-1.3466698,1.3466698,0.17791104447776113,0.43625688882475644,,,,3381,84.1260153058829
BRD-K91857575,BRD-K91857575,2,1,-0.06926116,,-1.3464205,1.3464205,0.17891054472763618,0.4379011367678606,,,,3382,84.12132024977699
BRD-A93255169,thalidomide,144,59,-0.02576053,0.6949152542372882,-1.3455745,1.3455745,0.17991004497751126,0.4393881490627236,tumor necrosis factor production inhibitor,TNF,Launched,3383,84.11662519367107
BRD-K17655522,BRD-K17655522,4,3,-0.034371313,0.6666666666666666,-1.3453653,1.3453653,0.17541229385307347,0.4325699255269899,,,,3384,84.11193013756515
BRD-K07390541,vinpocetine,3,2,-0.0223281,0.5,-1.3443978,1.3443978,0.175912043978011,0.4333507546481213,phosphodiesterase inhibitor|sodium channel blocker,PDE1A|PDE1C,Launched,3385,84.10723508145922
BRD-K29974036,BRD-K29974036,2,1,-0.20660846,,-1.3442338,1.3442338,0.18040979510244878,0.4400536218377298,,,,3386,84.1025400253533
BRD-K29173907,isoflupredone-acetate,19,13,0.07173765,0.7692307692307693,-1.3440062,1.3440062,0.17691154422788605,0.43475700709700527,,NR3C1,Preclinical,3387,84.09784496924738
BRD-K48097043,BRD-K48097043,2,1,-0.0167718,,-1.3433658,1.3433658,0.17191404297851073,0.42750697039104496,,,,3388,84.09314991314146
BRD-K18390106,BRD-K18390106,2,1,-0.072831005,,-1.3420237,1.3420237,0.18240879560219891,0.44285021515231215,,,,3389,84.08845485703554
BRD-K37461197,BRD-K37461197,4,3,-0.09381598,0.6666666666666666,-1.3418871,1.3418871,0.18190904547726136,0.44219136722439967,,,,3390,84.08375980092963
BRD-A49906757,scopolamine-n-oxide,19,13,-0.0028085534,0.5384615384615384,-1.3416215,1.3416215,0.1794102948525737,0.4387209954150364,,,,3391,84.0790647448237
BRD-K38037265,BRD-K38037265,2,1,-0.11071662,,-1.3410281,1.3410281,0.18440779610194902,0.44557023813674557,,,,3392,84.07436968871778
BRD-K73504196,BRD-K73504196,2,1,-0.13078983,,-1.3404697,1.3404697,0.18340829585207397,0.4439610516369273,,,,3393,84.06967463261185
BRD-K95063618,BRD-K95063618,5,5,-0.2071232,0.8,-1.3401339,1.3401339,0.18040979510244878,0.4400536218377298,,,,3394,84.06497957650593
BRD-K93459841,SA-427137,12,2,-0.15472215,1.0,-1.3399751,1.3399751,0.18340829585207397,0.4439610516369273,,,,3395,84.06028452040002
BRD-K51823671,BRD-K51823671,4,3,-0.060147647,0.6666666666666666,-1.339784,1.339784,0.19090454772613694,0.453803120761048,,,,3396,84.0555894642941
BRD-A42153648,formestane,4,2,-0.110428125,1.0,-1.3391007,1.3391007,0.19090454772613694,0.453803120761048,aromatase inhibitor,CYP19A1,Launched,3397,84.05089440818819
BRD-K36671795,BRD-K36671795,2,1,0.0050566555,,-1.3388622,1.3388622,0.18140929535232383,0.4416317958291399,,,,3398,84.04619935208227
BRD-K00819343,BRD-K00819343,11,6,0.019798147,0.6666666666666666,-1.337967,1.337967,0.17091454272863568,0.4261658681312586,,,,3399,84.04150429597634
BRD-K83896451,glutamine,53,4,-0.061027076,1.0,-1.3374356,1.3374356,0.175912043978011,0.4333507546481213,,,,3400,84.03680923987041
BRD-K82263627,BRD-K82263627,4,2,-0.09741258,1.0,-1.3373061,1.3373061,0.1809095452273863,0.4408182592149755,,,,3401,84.03211418376449
BRD-K51592421,BRD-K51592421,3,2,0.009761138,0.5,-1.3369876,1.3369876,0.18440779610194902,0.44557023813674557,,,,3402,84.02741912765858
BRD-K23378122,BRD-K23378122,2,1,-0.025802469,,-1.3367847,1.3367847,0.18340829585207397,0.4439610516369273,,,,3403,84.02272407155266
